"id","task","option","sens_89","sens_94","spec_89","spec_94","rad_part","rad_all","evid_rct","evid_both","tran_part","tran_full","repr_med","repr_high","choice","optout","practice_years","female","indid","midwest","northeast","south","urban","tech_negative","rad_contact_med_high","rad_trust_mod_high"
5,15,1,1,0,-1,-1,-1,-1,0,1,0,1,1,0,0,-1,10,1,75,0,0,0,0,0,0,1
5,15,2,-1,-1,1,0,0,1,-1,-1,1,0,0,1,0,-1,10,1,75,0,0,0,0,0,0,1
5,15,3,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1,10,1,75,0,0,0,0,0,0,1
6,1,1,-1,-1,0,1,0,1,0,1,0,1,-1,-1,1,-1,2,0,76,0,0,0,0,0,0,1
6,1,2,0,1,-1,-1,1,0,1,0,1,0,1,0,0,-1,2,0,76,0,0,0,0,0,0,1
6,1,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,76,0,0,0,0,0,0,1
6,2,1,0,1,-1,-1,1,0,0,1,-1,-1,0,1,1,-1,2,0,77,0,0,0,0,0,0,1
6,2,2,1,0,1,0,-1,-1,1,0,1,0,1,0,0,-1,2,0,77,0,0,0,0,0,0,1
6,2,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,77,0,0,0,0,0,0,1
6,3,1,0,1,1,0,0,1,0,1,1,0,-1,-1,1,-1,2,0,78,0,0,0,0,0,0,1
6,3,2,-1,-1,0,1,1,0,1,0,-1,-1,0,1,0,-1,2,0,78,0,0,0,0,0,0,1
6,3,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,78,0,0,0,0,0,0,1
6,4,1,-1,-1,1,0,-1,-1,0,1,-1,-1,1,0,0,-1,2,0,79,0,0,0,0,0,0,1
6,4,2,1,0,0,1,0,1,1,0,0,1,0,1,1,-1,2,0,79,0,0,0,0,0,0,1
6,4,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,79,0,0,0,0,0,0,1
6,5,1,1,0,-1,-1,1,0,-1,-1,0,1,-1,-1,1,-1,2,0,80,0,0,0,0,0,0,1
6,5,2,0,1,0,1,-1,-1,0,1,-1,-1,0,1,0,-1,2,0,80,0,0,0,0,0,0,1
6,5,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,80,0,0,0,0,0,0,1
6,6,1,-1,-1,1,0,1,0,1,0,0,1,-1,-1,0,-1,2,0,81,0,0,0,0,0,0,1
6,6,2,1,0,-1,-1,0,1,-1,-1,-1,-1,0,1,1,-1,2,0,81,0,0,0,0,0,0,1
6,6,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,81,0,0,0,0,0,0,1
6,7,1,1,0,-1,-1,1,0,0,1,1,0,-1,-1,0,-1,2,0,82,0,0,0,0,0,0,1
6,7,2,0,1,1,0,0,1,-1,-1,0,1,1,0,1,-1,2,0,82,0,0,0,0,0,0,1
6,7,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,82,0,0,0,0,0,0,1
6,8,1,0,1,-1,-1,-1,-1,1,0,0,1,-1,-1,0,-1,2,0,83,0,0,0,0,0,0,1
6,8,2,1,0,0,1,1,0,0,1,1,0,1,0,1,-1,2,0,83,0,0,0,0,0,0,1
6,8,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,83,0,0,0,0,0,0,1
6,9,1,-1,-1,-1,-1,0,1,0,1,0,1,0,1,1,-1,2,0,84,0,0,0,0,0,0,1
6,9,2,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,2,0,84,0,0,0,0,0,0,1
6,9,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,84,0,0,0,0,0,0,1
6,10,1,1,0,1,0,0,1,1,0,-1,-1,1,0,1,-1,2,0,85,0,0,0,0,0,0,1
6,10,2,0,1,0,1,-1,-1,-1,-1,1,0,0,1,0,-1,2,0,85,0,0,0,0,0,0,1
6,10,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,85,0,0,0,0,0,0,1
6,11,1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,0,0,-1,2,0,86,0,0,0,0,0,0,1
6,11,2,0,1,1,0,1,0,1,0,-1,-1,-1,-1,1,-1,2,0,86,0,0,0,0,0,0,1
6,11,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,86,0,0,0,0,0,0,1
6,12,1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,1,-1,2,0,87,0,0,0,0,0,0,1
6,12,2,1,0,1,0,-1,-1,0,1,0,1,0,1,0,-1,2,0,87,0,0,0,0,0,0,1
6,12,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,87,0,0,0,0,0,0,1
6,13,1,1,0,1,0,1,0,-1,-1,-1,-1,0,1,0,-1,2,0,88,0,0,0,0,0,0,1
6,13,2,0,1,0,1,0,1,1,0,1,0,1,0,1,-1,2,0,88,0,0,0,0,0,0,1
6,13,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,88,0,0,0,0,0,0,1
6,14,1,-1,-1,-1,-1,-1,-1,1,0,1,0,0,1,0,-1,2,0,89,0,0,0,0,0,0,1
6,14,2,0,1,0,1,1,0,-1,-1,0,1,1,0,1,-1,2,0,89,0,0,0,0,0,0,1
6,14,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,89,0,0,0,0,0,0,1
6,15,1,1,0,-1,-1,-1,-1,0,1,0,1,1,0,0,-1,2,0,90,0,0,0,0,0,0,1
6,15,2,-1,-1,1,0,0,1,-1,-1,1,0,0,1,1,-1,2,0,90,0,0,0,0,0,0,1
6,15,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,90,0,0,0,0,0,0,1
7,1,1,-1,-1,0,1,0,1,0,1,0,1,-1,-1,0,-1,14,1,91,0,0,0,0,0,0,1
7,1,2,0,1,-1,-1,1,0,1,0,1,0,1,0,0,-1,14,1,91,0,0,0,0,0,0,1
7,1,3,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1,14,1,91,0,0,0,0,0,0,1
7,2,1,0,1,-1,-1,1,0,0,1,-1,-1,0,1,1,-1,14,1,92,0,0,0,0,0,0,1
7,2,2,1,0,1,0,-1,-1,1,0,1,0,1,0,0,-1,14,1,92,0,0,0,0,0,0,1
7,2,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,14,1,92,0,0,0,0,0,0,1
7,3,1,0,1,1,0,0,1,0,1,1,0,-1,-1,1,-1,14,1,93,0,0,0,0,0,0,1
7,3,2,-1,-1,0,1,1,0,1,0,-1,-1,0,1,0,-1,14,1,93,0,0,0,0,0,0,1
7,3,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,14,1,93,0,0,0,0,0,0,1
7,4,1,-1,-1,1,0,-1,-1,0,1,-1,-1,1,0,0,-1,14,1,94,0,0,0,0,0,0,1
7,4,2,1,0,0,1,0,1,1,0,0,1,0,1,1,-1,14,1,94,0,0,0,0,0,0,1
7,4,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,14,1,94,0,0,0,0,0,0,1
7,5,1,1,0,-1,-1,1,0,-1,-1,0,1,-1,-1,0,-1,14,1,95,0,0,0,0,0,0,1
7,5,2,0,1,0,1,-1,-1,0,1,-1,-1,0,1,1,-1,14,1,95,0,0,0,0,0,0,1
7,5,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,14,1,95,0,0,0,0,0,0,1
7,6,1,-1,-1,1,0,1,0,1,0,0,1,-1,-1,0,-1,14,1,96,0,0,0,0,0,0,1
7,6,2,1,0,-1,-1,0,1,-1,-1,-1,-1,0,1,1,-1,14,1,96,0,0,0,0,0,0,1
7,6,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,14,1,96,0,0,0,0,0,0,1
7,7,1,1,0,-1,-1,1,0,0,1,1,0,-1,-1,0,-1,14,1,97,0,0,0,0,0,0,1
7,7,2,0,1,1,0,0,1,-1,-1,0,1,1,0,1,-1,14,1,97,0,0,0,0,0,0,1
7,7,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,14,1,97,0,0,0,0,0,0,1
7,8,1,0,1,-1,-1,-1,-1,1,0,0,1,-1,-1,0,-1,14,1,98,0,0,0,0,0,0,1
7,8,2,1,0,0,1,1,0,0,1,1,0,1,0,1,-1,14,1,98,0,0,0,0,0,0,1
7,8,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,14,1,98,0,0,0,0,0,0,1
7,9,1,-1,-1,-1,-1,0,1,0,1,0,1,0,1,0,-1,14,1,99,0,0,0,0,0,0,1
7,9,2,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,14,1,99,0,0,0,0,0,0,1
7,9,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,14,1,99,0,0,0,0,0,0,1
7,10,1,1,0,1,0,0,1,1,0,-1,-1,1,0,0,-1,14,1,100,0,0,0,0,0,0,1
7,10,2,0,1,0,1,-1,-1,-1,-1,1,0,0,1,1,-1,14,1,100,0,0,0,0,0,0,1
7,10,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,14,1,100,0,0,0,0,0,0,1
7,11,1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,0,0,-1,14,1,101,0,0,0,0,0,0,1
7,11,2,0,1,1,0,1,0,1,0,-1,-1,-1,-1,1,-1,14,1,101,0,0,0,0,0,0,1
7,11,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,14,1,101,0,0,0,0,0,0,1
7,12,1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,0,-1,14,1,102,0,0,0,0,0,0,1
7,12,2,1,0,1,0,-1,-1,0,1,0,1,0,1,1,-1,14,1,102,0,0,0,0,0,0,1
7,12,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,14,1,102,0,0,0,0,0,0,1
7,13,1,1,0,1,0,1,0,-1,-1,-1,-1,0,1,0,-1,14,1,103,0,0,0,0,0,0,1
7,13,2,0,1,0,1,0,1,1,0,1,0,1,0,1,-1,14,1,103,0,0,0,0,0,0,1
7,13,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,14,1,103,0,0,0,0,0,0,1
7,14,1,-1,-1,-1,-1,-1,-1,1,0,1,0,0,1,0,-1,14,1,104,0,0,0,0,0,0,1
7,14,2,0,1,0,1,1,0,-1,-1,0,1,1,0,1,-1,14,1,104,0,0,0,0,0,0,1
7,14,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,14,1,104,0,0,0,0,0,0,1
7,15,1,1,0,-1,-1,-1,-1,0,1,0,1,1,0,1,-1,14,1,105,0,0,0,0,0,0,1
7,15,2,-1,-1,1,0,0,1,-1,-1,1,0,0,1,0,-1,14,1,105,0,0,0,0,0,0,1
7,15,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,14,1,105,0,0,0,0,0,0,1
8,1,1,-1,-1,0,1,0,1,0,1,0,1,-1,-1,0,-1,1,1,106,0,0,0,0,0,0,1
8,1,2,0,1,-1,-1,1,0,1,0,1,0,1,0,1,-1,1,1,106,0,0,0,0,0,0,1
8,1,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,106,0,0,0,0,0,0,1
8,2,1,0,1,-1,-1,1,0,0,1,-1,-1,0,1,1,-1,1,1,107,0,0,0,0,0,0,1
8,2,2,1,0,1,0,-1,-1,1,0,1,0,1,0,0,-1,1,1,107,0,0,0,0,0,0,1
8,2,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,107,0,0,0,0,0,0,1
8,3,1,0,1,1,0,0,1,0,1,1,0,-1,-1,1,-1,1,1,108,0,0,0,0,0,0,1
8,3,2,-1,-1,0,1,1,0,1,0,-1,-1,0,1,0,-1,1,1,108,0,0,0,0,0,0,1
8,3,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,108,0,0,0,0,0,0,1
8,4,1,-1,-1,1,0,-1,-1,0,1,-1,-1,1,0,0,-1,1,1,109,0,0,0,0,0,0,1
8,4,2,1,0,0,1,0,1,1,0,0,1,0,1,1,-1,1,1,109,0,0,0,0,0,0,1
8,4,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,109,0,0,0,0,0,0,1
8,5,1,1,0,-1,-1,1,0,-1,-1,0,1,-1,-1,0,-1,1,1,110,0,0,0,0,0,0,1
8,5,2,0,1,0,1,-1,-1,0,1,-1,-1,0,1,1,-1,1,1,110,0,0,0,0,0,0,1
8,5,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,110,0,0,0,0,0,0,1
8,6,1,-1,-1,1,0,1,0,1,0,0,1,-1,-1,0,-1,1,1,111,0,0,0,0,0,0,1
8,6,2,1,0,-1,-1,0,1,-1,-1,-1,-1,0,1,1,-1,1,1,111,0,0,0,0,0,0,1
8,6,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,111,0,0,0,0,0,0,1
8,7,1,1,0,-1,-1,1,0,0,1,1,0,-1,-1,0,-1,1,1,112,0,0,0,0,0,0,1
8,7,2,0,1,1,0,0,1,-1,-1,0,1,1,0,1,-1,1,1,112,0,0,0,0,0,0,1
8,7,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,112,0,0,0,0,0,0,1
8,8,1,0,1,-1,-1,-1,-1,1,0,0,1,-1,-1,1,-1,1,1,113,0,0,0,0,0,0,1
8,8,2,1,0,0,1,1,0,0,1,1,0,1,0,0,-1,1,1,113,0,0,0,0,0,0,1
8,8,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,113,0,0,0,0,0,0,1
8,9,1,-1,-1,-1,-1,0,1,0,1,0,1,0,1,0,-1,1,1,114,0,0,0,0,0,0,1
8,9,2,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,114,0,0,0,0,0,0,1
8,9,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,114,0,0,0,0,0,0,1
8,10,1,1,0,1,0,0,1,1,0,-1,-1,1,0,0,-1,1,1,115,0,0,0,0,0,0,1
8,10,2,0,1,0,1,-1,-1,-1,-1,1,0,0,1,1,-1,1,1,115,0,0,0,0,0,0,1
8,10,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,115,0,0,0,0,0,0,1
8,11,1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,0,0,-1,1,1,116,0,0,0,0,0,0,1
8,11,2,0,1,1,0,1,0,1,0,-1,-1,-1,-1,1,-1,1,1,116,0,0,0,0,0,0,1
8,11,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,116,0,0,0,0,0,0,1
8,12,1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,0,-1,1,1,117,0,0,0,0,0,0,1
8,12,2,1,0,1,0,-1,-1,0,1,0,1,0,1,1,-1,1,1,117,0,0,0,0,0,0,1
8,12,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,117,0,0,0,0,0,0,1
8,13,1,1,0,1,0,1,0,-1,-1,-1,-1,0,1,0,-1,1,1,118,0,0,0,0,0,0,1
8,13,2,0,1,0,1,0,1,1,0,1,0,1,0,1,-1,1,1,118,0,0,0,0,0,0,1
8,13,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,118,0,0,0,0,0,0,1
8,14,1,-1,-1,-1,-1,-1,-1,1,0,1,0,0,1,0,-1,1,1,119,0,0,0,0,0,0,1
8,14,2,0,1,0,1,1,0,-1,-1,0,1,1,0,1,-1,1,1,119,0,0,0,0,0,0,1
8,14,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,119,0,0,0,0,0,0,1
8,15,1,1,0,-1,-1,-1,-1,0,1,0,1,1,0,1,-1,1,1,120,0,0,0,0,0,0,1
8,15,2,-1,-1,1,0,0,1,-1,-1,1,0,0,1,0,-1,1,1,120,0,0,0,0,0,0,1
8,15,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,120,0,0,0,0,0,0,1
9,1,1,-1,-1,0,1,0,1,0,1,0,1,-1,-1,0,-1,1,0,121,0,0,0,0,0,1,1
9,1,2,0,1,-1,-1,1,0,1,0,1,0,1,0,0,-1,1,0,121,0,0,0,0,0,1,1
9,1,3,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,121,0,0,0,0,0,1,1
9,2,1,0,1,-1,-1,1,0,0,1,-1,-1,0,1,0,-1,1,0,122,0,0,0,0,0,1,1
9,2,2,1,0,1,0,-1,-1,1,0,1,0,1,0,0,-1,1,0,122,0,0,0,0,0,1,1
9,2,3,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,122,0,0,0,0,0,1,1
9,3,1,0,1,1,0,0,1,0,1,1,0,-1,-1,0,-1,1,0,123,0,0,0,0,0,1,1
9,3,2,-1,-1,0,1,1,0,1,0,-1,-1,0,1,0,-1,1,0,123,0,0,0,0,0,1,1
9,3,3,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,123,0,0,0,0,0,1,1
9,4,1,-1,-1,1,0,-1,-1,0,1,-1,-1,1,0,0,-1,1,0,124,0,0,0,0,0,1,1
9,4,2,1,0,0,1,0,1,1,0,0,1,0,1,1,-1,1,0,124,0,0,0,0,0,1,1
9,4,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,124,0,0,0,0,0,1,1
9,5,1,1,0,-1,-1,1,0,-1,-1,0,1,-1,-1,0,-1,1,0,125,0,0,0,0,0,1,1
9,5,2,0,1,0,1,-1,-1,0,1,-1,-1,0,1,0,-1,1,0,125,0,0,0,0,0,1,1
9,5,3,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,125,0,0,0,0,0,1,1
9,6,1,-1,-1,1,0,1,0,1,0,0,1,-1,-1,0,-1,1,0,126,0,0,0,0,0,1,1
9,6,2,1,0,-1,-1,0,1,-1,-1,-1,-1,0,1,0,-1,1,0,126,0,0,0,0,0,1,1
9,6,3,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,126,0,0,0,0,0,1,1
9,7,1,1,0,-1,-1,1,0,0,1,1,0,-1,-1,0,-1,1,0,127,0,0,0,0,0,1,1
9,7,2,0,1,1,0,0,1,-1,-1,0,1,1,0,0,-1,1,0,127,0,0,0,0,0,1,1
9,7,3,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,127,0,0,0,0,0,1,1
9,8,1,0,1,-1,-1,-1,-1,1,0,0,1,-1,-1,0,-1,1,0,128,0,0,0,0,0,1,1
9,8,2,1,0,0,1,1,0,0,1,1,0,1,0,0,-1,1,0,128,0,0,0,0,0,1,1
9,8,3,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,128,0,0,0,0,0,1,1
9,9,1,-1,-1,-1,-1,0,1,0,1,0,1,0,1,1,-1,1,0,129,0,0,0,0,0,1,1
9,9,2,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,129,0,0,0,0,0,1,1
9,9,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,129,0,0,0,0,0,1,1
9,10,1,1,0,1,0,0,1,1,0,-1,-1,1,0,0,-1,1,0,130,0,0,0,0,0,1,1
9,10,2,0,1,0,1,-1,-1,-1,-1,1,0,0,1,0,-1,1,0,130,0,0,0,0,0,1,1
9,10,3,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,130,0,0,0,0,0,1,1
9,11,1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,0,0,-1,1,0,131,0,0,0,0,0,1,1
9,11,2,0,1,1,0,1,0,1,0,-1,-1,-1,-1,0,-1,1,0,131,0,0,0,0,0,1,1
9,11,3,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,131,0,0,0,0,0,1,1
9,12,1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,1,-1,1,0,132,0,0,0,0,0,1,1
9,12,2,1,0,1,0,-1,-1,0,1,0,1,0,1,0,-1,1,0,132,0,0,0,0,0,1,1
9,12,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,132,0,0,0,0,0,1,1
9,13,1,1,0,1,0,1,0,-1,-1,-1,-1,0,1,1,-1,1,0,133,0,0,0,0,0,1,1
9,13,2,0,1,0,1,0,1,1,0,1,0,1,0,0,-1,1,0,133,0,0,0,0,0,1,1
9,13,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,133,0,0,0,0,0,1,1
9,14,1,-1,-1,-1,-1,-1,-1,1,0,1,0,0,1,0,-1,1,0,134,0,0,0,0,0,1,1
9,14,2,0,1,0,1,1,0,-1,-1,0,1,1,0,0,-1,1,0,134,0,0,0,0,0,1,1
9,14,3,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,134,0,0,0,0,0,1,1
9,15,1,1,0,-1,-1,-1,-1,0,1,0,1,1,0,0,-1,1,0,135,0,0,0,0,0,1,1
9,15,2,-1,-1,1,0,0,1,-1,-1,1,0,0,1,0,-1,1,0,135,0,0,0,0,0,1,1
9,15,3,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,135,0,0,0,0,0,1,1
10,1,1,-1,-1,0,1,0,1,0,1,0,1,-1,-1,1,-1,3,0,136,0,0,0,0,0,0,1
10,1,2,0,1,-1,-1,1,0,1,0,1,0,1,0,0,-1,3,0,136,0,0,0,0,0,0,1
10,1,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,3,0,136,0,0,0,0,0,0,1
10,2,1,0,1,-1,-1,1,0,0,1,-1,-1,0,1,1,-1,3,0,137,0,0,0,0,0,0,1
10,2,2,1,0,1,0,-1,-1,1,0,1,0,1,0,0,-1,3,0,137,0,0,0,0,0,0,1
10,2,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,3,0,137,0,0,0,0,0,0,1
10,3,1,0,1,1,0,0,1,0,1,1,0,-1,-1,0,-1,3,0,138,0,0,0,0,0,0,1
10,3,2,-1,-1,0,1,1,0,1,0,-1,-1,0,1,1,-1,3,0,138,0,0,0,0,0,0,1
10,3,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,3,0,138,0,0,0,0,0,0,1
10,4,1,-1,-1,1,0,-1,-1,0,1,-1,-1,1,0,0,-1,3,0,139,0,0,0,0,0,0,1
10,4,2,1,0,0,1,0,1,1,0,0,1,0,1,1,-1,3,0,139,0,0,0,0,0,0,1
10,4,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,3,0,139,0,0,0,0,0,0,1
10,5,1,1,0,-1,-1,1,0,-1,-1,0,1,-1,-1,0,-1,3,0,140,0,0,0,0,0,0,1
10,5,2,0,1,0,1,-1,-1,0,1,-1,-1,0,1,1,-1,3,0,140,0,0,0,0,0,0,1
10,5,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,3,0,140,0,0,0,0,0,0,1
10,6,1,-1,-1,1,0,1,0,1,0,0,1,-1,-1,0,-1,3,0,141,0,0,0,0,0,0,1
10,6,2,1,0,-1,-1,0,1,-1,-1,-1,-1,0,1,0,-1,3,0,141,0,0,0,0,0,0,1
10,6,3,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1,3,0,141,0,0,0,0,0,0,1
10,7,1,1,0,-1,-1,1,0,0,1,1,0,-1,-1,0,-1,3,0,142,0,0,0,0,0,0,1
10,7,2,0,1,1,0,0,1,-1,-1,0,1,1,0,1,-1,3,0,142,0,0,0,0,0,0,1
10,7,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,3,0,142,0,0,0,0,0,0,1
10,8,1,0,1,-1,-1,-1,-1,1,0,0,1,-1,-1,0,-1,3,0,143,0,0,0,0,0,0,1
10,8,2,1,0,0,1,1,0,0,1,1,0,1,0,1,-1,3,0,143,0,0,0,0,0,0,1
10,8,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,3,0,143,0,0,0,0,0,0,1
10,9,1,-1,-1,-1,-1,0,1,0,1,0,1,0,1,0,-1,3,0,144,0,0,0,0,0,0,1
10,9,2,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,3,0,144,0,0,0,0,0,0,1
10,9,3,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1,3,0,144,0,0,0,0,0,0,1
10,10,1,1,0,1,0,0,1,1,0,-1,-1,1,0,0,-1,3,0,145,0,0,0,0,0,0,1
10,10,2,0,1,0,1,-1,-1,-1,-1,1,0,0,1,1,-1,3,0,145,0,0,0,0,0,0,1
10,10,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,3,0,145,0,0,0,0,0,0,1
10,11,1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,0,0,-1,3,0,146,0,0,0,0,0,0,1
10,11,2,0,1,1,0,1,0,1,0,-1,-1,-1,-1,1,-1,3,0,146,0,0,0,0,0,0,1
10,11,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,3,0,146,0,0,0,0,0,0,1
10,12,1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,0,-1,3,0,147,0,0,0,0,0,0,1
10,12,2,1,0,1,0,-1,-1,0,1,0,1,0,1,1,-1,3,0,147,0,0,0,0,0,0,1
10,12,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,3,0,147,0,0,0,0,0,0,1
10,13,1,1,0,1,0,1,0,-1,-1,-1,-1,0,1,0,-1,3,0,148,0,0,0,0,0,0,1
10,13,2,0,1,0,1,0,1,1,0,1,0,1,0,1,-1,3,0,148,0,0,0,0,0,0,1
10,13,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,3,0,148,0,0,0,0,0,0,1
10,14,1,-1,-1,-1,-1,-1,-1,1,0,1,0,0,1,0,-1,3,0,149,0,0,0,0,0,0,1
10,14,2,0,1,0,1,1,0,-1,-1,0,1,1,0,1,-1,3,0,149,0,0,0,0,0,0,1
10,14,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,3,0,149,0,0,0,0,0,0,1
10,15,1,1,0,-1,-1,-1,-1,0,1,0,1,1,0,0,-1,3,0,150,0,0,0,0,0,0,1
10,15,2,-1,-1,1,0,0,1,-1,-1,1,0,0,1,0,-1,3,0,150,0,0,0,0,0,0,1
10,15,3,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1,3,0,150,0,0,0,0,0,0,1
11,1,1,-1,-1,0,1,0,1,0,1,0,1,-1,-1,0,-1,1,1,151,0,0,0,0,0,0,1
11,1,2,0,1,-1,-1,1,0,1,0,1,0,1,0,0,-1,1,1,151,0,0,0,0,0,0,1
11,1,3,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,151,0,0,0,0,0,0,1
11,2,1,0,1,-1,-1,1,0,0,1,-1,-1,0,1,1,-1,1,1,152,0,0,0,0,0,0,1
11,2,2,1,0,1,0,-1,-1,1,0,1,0,1,0,0,-1,1,1,152,0,0,0,0,0,0,1
11,2,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,152,0,0,0,0,0,0,1
11,3,1,0,1,1,0,0,1,0,1,1,0,-1,-1,1,-1,1,1,153,0,0,0,0,0,0,1
11,3,2,-1,-1,0,1,1,0,1,0,-1,-1,0,1,0,-1,1,1,153,0,0,0,0,0,0,1
11,3,3,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,153,0,0,0,0,0,0,1
11,4,1,-1,-1,1,0,-1,-1,0,1,-1,-1,1,0,0,-1,1,1,154,0,0,0,0,0,0,1
11,4,2,1,0,0,1,0,1,1,0,0,1,0,1,1,-1,1,1,154,0,0,0,0,0,0,1
